"Player";"Position";"Team"
"Kerrigan, Ryan";"LB";"WAS"
"Kettani, Eric";"RB";"WAS"
"Keyton, Darren";"OL";"DET"
"Kilgore, Chad";"LB";"K.C"
"Kilgore, Daniel";"OL";"SFO"
"Kimbrough, Jeremy";"LB";"WAS"
"King, David";"DL";"PHI"
"King, Jeff";"TE";"ARI"
"King, Tavarres";"WR";"DEN"
"Kinne, G.J.";"QB";"PHI"
"Kirkpatrick, Dre";"DB";"CIN"
"Kitchen, Ishmaa'ily";"DL";"CLE"
"Kiwanuka, Mathias";"LB";"NYG"
"Klein, A.J.";"LB";"CAR"
"Kline, Josh";"OL";"NWE"
"Klug, Karl";"DL";"TEN"
"Knighton, Terrance";"DL";"DEN"
"Knott, Jake";"LB";"PHI"
"Knox, Kyle";"LB";"SEA"
"Kolb, Kevin";"QB";"BUF"
"Konz, Peter";"OL";"ATL"
"Kopa, Matt";"OL";"PHI"
"Koppen, Dan";"OL";"DEN"
"Koutouvides, Niko";"LB";"NWE"
"Kovacs, Jordan";"DB";"MIA"
"Kowalski, Kevin";"OL";"DAL"
"Kropog, Troy";"OL";"MIN"
"Kruger, Dave";"DL";"CLE"
"Kruger, Joe";"DL";"PHI"
"Kruger, Paul";"LB";"CLE"
"Kuechly, Luke";"LB";"CAR"
"Kugbila, Edmund";"OL";"CAR"
"Kuhn, John";"RB";"GNB"
"Kuhn, Markus";"DL";"NYG"
"Kuper, Chris";"OL";"DEN"
"Kupper, Alex";"OL";"HOU"
"Kush, Eric";"OL";"K.C"
"LaFell, Brandon";"WR";"CAR"
"Lacey, Deon";"LB";"DAL"
"Lacey, Jacob";"DB";"MIN"
"Lacy, Eddie";"RB";"GNB"
"Lamur, Emmanuel";"LB";"CIN"
"Landolt, Dennis";"OL";"NYJ"
"Landri, Derek";"DL";"TAM"
"Landry, Dawan";"DB";"NYJ"
"Landry, LaRon";"DB";"IND"
"Lane, Austen";"DL";"K.C"
"Lane, Jeremy";"DB";"SEA"
"Lane, Jorvorskie";"RB";"MIA"
"Lang, T.J.";"OL";"GNB"
"Langford, Kendall";"DL";"STL"
"Lankster, Ellis";"DB";"NYJ"
"Lansanah, Danny";"LB";"NYJ"
"Lapuaho, Al";"DL";"STL"
"Larsen, Cody";"DL";"BAL"
"Larsen, Ted";"OL";"TAM"
"Lattimore, Jamari";"LB";"GNB"
"Lattimore, Marcus";"RB";"SFO"
"Laurinaitis, James";"LB";"STL"
"Lauvao, Shawn";"OL";"CLE"
"Lawrence, Cameron";"LB";"DAL"
"Lawrence, Kendial";"RB";"DAL"
"Lawson, Javone";"WR";"ARI"
"Lawson, Manny";"LB";"BUF"
"LeBeau, Joseph";"LB";"STL"
"LeRibeus, Josh";"OL";"WAS"
"Leary, Ronald";"OL";"DAL"
"Lee, Mo";"DB";"BAL"
"Lee, Ryan";"OL";"STL"
"Lee, Saeed";"DB";"ATL"
"Lee, Sean";"LB";"DAL"
"Lefeged, Joe";"DB";"IND"
"Legursky, Doug";"OL";"BUF"
"Lelito, Tim";"OL";"NOR"
"Lemon, Alec";"WR";"HOU"
"Lemon, Orie";"LB";"K.C"
"Lemonier, Corey";"LB";"SFO"
"Lenz, Josh";"WR";"CHI"
"Leonard, Brent";"WR";"NOR"
"Leonard, Brian";"RB";"TAM"
"Leonhard, Jim";"DB";"NOR"
"Leonhardt, Brian";"TE";"OAK"
"Leshoure, Mikel";"RB";"DET"
"Lester, Robert";"DB";"CAR"
"Levine, Anthony";"DB";"BAL"
"Levingston, Lazarius";"DL";"TAM"
"Levitre, Andy";"OL";"TEN"
"Levy, DeAndre";"LB";"DET"
"Lewis, Dion";"RB";"CLE"
"Lewis, Jeremy";"OL";"TAM"
"Lewis, Keenan";"DB";"NOR"
"Lewis, Kendrick";"DB";"K.C"
"Lewis, Lance";"WR";"WAS"
"Lewis, Marcedes";"TE";"JAC"
"Lewis, Myron";"DB";"TAM"
"Lewis, Patrick";"OL";"GNB"
"Lewis, Ronnell";"DL";"DET"
"Lewis, Thad";"QB";"DET"
"Lewis, Travis";"LB";"DET"
"Lewis-Harris, Chris";"DB";"CIN"
"Lewis-Moore, Kapron";"DL";"BAL"
"Lichtensteiger, Kory";"OL";"WAS"
"Lindell, Rian";"K";"BUF"
"Lindeman, A.J.";"OL";"CHI"
"Lindley, Ryan";"QB";"ARI"
"Lindley, Trevard";"DB";"PHI"
"Lindsey, Korey";"DB";"NOR"
"Line, Zach";"RB";"MIN"
"Lineberry, Morgan";"K";"CAR"
"Linkenbach, Jeffrey";"OL";"IND"
"Lissemore, Sean";"DL";"DAL"
"Little, Greg";"WR";"CLE"
"Liuget, Corey";"DL";"SDG"
"Livings, Nate";"OL";"DAL"
"Loadholt, Phil";"OL";"MIN"
"Locker, Jake";"QB";"TEN"
"Lockett, Bret";"DB";"NYJ"
"Lockette, Ricardo";"WR";"SFO"
"Lofton, Curtis";"LB";"NOR"
"Logan, Bennie";"DL";"PHI"
"Lohr, Rob";"DL";"K.C"
"Lonergan, P.J.";"OL";"CHI"
"Long, Chris";"DL";"STL"
"Long, Jake";"OL";"STL"
"Long, Jerome";"DL";"DAL"
"Long, Joe";"OL";"PIT"
"Long, Kyle";"OL";"CHI"
"Looney, Joe";"OL";"SFO"
"Lorig, Erik";"RB";"TAM"
"Lotulelei, John";"LB";"SEA"
"Lotulelei, Star";"DL";"CAR"
"Louis, Lance";"OL";"MIA"
"Love, DeMarcus";"OL";"MIN"
"Love, Kyle";"DL";"JAC"
"Lowery, Dwight";"DB";"JAC"
"Luck, Andrew";"QB";"IND"
"Lumpkin, Ricky";"DL";"ARI"
"Lutrus, Scott";"LB";"IND"
"Lutzenkirchen, Philip";"TE";"STL"
"Lynch, Marshawn";"RB";"SEA"
"Mack, Alex";"OL";"CLE"
"Mack, Elbert";"DB";"HOU"
"Maclin, Jeremy";"WR";"PHI"
"Madison, Brad";"DL";"K.C"
"Madsen, Joe";"OL";"PIT"
"Mady, Lamar";"OL";"OAK"
"Maehl, Jeff";"WR";"HOU"
"Magee, Brandon";"LB";"DAL"
"Maiava, Kaluka";"LB";"OAK"
"Malecki, John";"OL";"PIT"
"Mallett, Ryan";"QB";"NWE"
"Malone, Nigel";"DB";"PIT"
"Maltos, Jose Carlos";"K";"NOR"
"Maneri, Steve";"TE";"CHI"
"Mangold, Nick";"OL";"NYJ"
"Mankins, Logan";"OL";"NWE"
"Manley, Phillipkeith";"OL";"ATL"
"Manning, Danieal";"DB";"HOU"
"Manning, Eli";"QB";"NYG"
"Manning, Peyton";"QB";"DEN"
"Manning, Terrell";"LB";"GNB"
"Manningham, Mario";"WR";"SFO"
"Manuel, EJ";"QB";"BUF"
"Maponga, Stansly";"DL";"ATL"
"Maragos, Chris";"DB";"SEA"
"Marecic, Owen";"RB";"CLE"
"Mariani, Marc";"WR";"TEN"
"Marks, Sen'Derrick";"DL";"JAC"
"Marquardt, Luke";"OL";"SFO"
"Marsh, Curtis";"DB";"PHI"
"Marshall, Brandon";"WR";"CHI"
"Marshall, Brandon";"LB";"JAC"
"Marshall, Cameron";"RB";"MIA"
"Marshall, Richard";"DB";"MIA"
"Marshall, Victor";"TE";"SEA"
"Martin, Andre";"DB";"STL"
"Martin, Charly";"WR";"SFO"
"Martin, Doug";"RB";"TAM"
"Martin, Eric";"LB";"NOR"
"Martin, Jonathan";"OL";"MIA"
"Martin, Josh";"LB";"K.C"
"Martin, Keshawn";"WR";"HOU"
"Martin, Markelle";"DB";"TEN"
"Martin, Mike";"DL";"TEN"
"Martin, Vaughn";"DL";"MIA"
"Masifilo, Matthew";"DL";"TAM"
"Massaquoi, Jonathan";"DL";"ATL"
"Massaquoi, Mohamed";"WR";"JAC"
"Massie, Bobby";"OL";"ARI"
"Mastrud, Jeron";"TE";"OAK"
"Mathews, Ricardo";"DL";"IND"
"Mathews, Ryan";"RB";"SDG"
"Mathieu, Tyrann";"DB";"ARI"
"Mathis, Evan";"OL";"PHI"
"Mathis, Robert";"LB";"IND"
"Mattes, R.J.";"OL";"NWE"
"Matthews, Casey";"LB";"PHI"
"Matthews, Clay";"LB";"GNB"
"Matthews, Cliff";"DL";"ATL"
"Matthews, Kevin";"OL";"WAS"
"Matthews, Rishard";"WR";"MIA"
"Maualuga, Rey";"LB";"CIN"
"Mauga, Josh";"LB";"NYJ"
"Mauti, Michael";"LB";"MIN"
"Maxwell, Byron";"DB";"SEA"
"Maybin, Aaron";"LB";"CIN"
"Mayo, Jerod";"LB";"NWE"
"Mayowa, Benson";"DL";"SEA"
"Mays, Taylor";"DB";"CIN"
"Maysonet, Miguel";"RB";"CLE"
"McBath, Darcel";"DB";"SFO"
"McBride, Trumaine";"DB";"NYG"
"McBride, Turk";"DL";"CHI"
"McCain, Brice";"DB";"HOU"
"McCalebb, Onterio";"DB";"CIN"
"McCann, Bryan";"DB";"ARI"
"McCants, Matt";"OL";"NYG"
"McCarthy, Colin";"LB";"TEN"
"McClain, Antoine";"OL";"BAL"
"McClain, Jameel";"LB";"BAL"
"McClain, Le'Ron";"RB";"SDG"
"McClain, Robert";"DB";"ATL"
"McClain, Terrell";"DL";"HOU"
"McClellan, Albert";"LB";"BAL"
"McClellin, Shea";"DL";"CHI"
"McClendon, Jacques";"OL";"ATL"
"McCloud, Anthony";"DL";"MIN"
"McCluster, Dexter";"WR";"K.C"
"McCourty, Devin";"DB";"NWE"
"McCourty, Jason";"DB";"TEN"
"McCown, Josh";"QB";"CHI"
"McCown, Luke";"QB";"NOR"
"McCoy, Anthony";"TE";"SEA"
"McCoy, Chris";"LB";"PHI"
"McCoy, Colt";"QB";"SFO"
"McCoy, Gerald";"DL";"TAM"
"McCoy, Greg";"DB";"MIN"
"McCoy, Jamie";"TE";"PIT"
"McCoy, LeSean";"RB";"PHI"
"McCray, Danny";"DB";"DAL"
"McCray, Demetrius";"DB";"JAC"
"McCray, Kelcie";"DB";"MIA"
"McCray, Lerentee";"LB";"DEN"
"McDaniel, Tony";"DL";"SEA"
"McDonald, Andrew";"OL";"MIA"
"McDonald, Chris";"OL";"NWE"
"McDonald, Clinton";"DL";"SEA"
"McDonald, Nick";"OL";"NWE"
"McDonald, Ray";"DL";"SFO"
"McDonald, T.J.";"DB";"STL"
"McDonald, Vance";"TE";"SFO"
"McDougald, Bradley";"DB";"K.C"
"McDuffie, Quincy";"WR";"DEN"
"McElroy, Greg";"QB";"NYJ"
"McFadden, Darren";"RB";"OAK"
"McFadden, Leon";"DB";"CLE"
"McFadden, Marshall";"LB";"PIT"
"McFarland, Jamarkus";"DL";"SDG"
"McGee, Brandon";"DB";"STL"
"McGee, Stacy";"DL";"OAK"
"McGee, Stephen";"QB";"HOU"
"McGloin, Matthew";"QB";"OAK"
"McGlynn, Mike";"OL";"IND"
"McGrath, Sean";"TE";"SEA"
"McGuffie, Sam";"WR";"OAK"
"McIntyre, Garrett";"LB";"NYJ"
"McKelvin, Leodis";"DB";"BUF"
"McKenzie, Cole";"WR";"JAC"
"McKenzie, Tyrone";"LB";"MIN"
"McKinney, Brandon";"DL";"IND"
"McKinnie, Bryant";"OL";"BAL"
"McKnight, Joe";"RB";"NYJ"
"McLendon, Steve";"DL";"PIT"
"McLeod, Rodney";"DB";"STL"
"McMahon, Ryan";"DB";"GNB"
"McManis, Sherrick";"DB";"CHI"
"McManus, Brandon";"K";"IND"
"McMillian, Jerron";"DB";"GNB"
"McNary, Josh";"LB";"IND"
"McNeal, Curtis";"RB";"PIT"
"McNeill, Mike";"TE";"STL"
"McNutt, Marvin";"WR";"MIA"
"McPhee, Pernell";"DL";"BAL"
"McQuistan, Paul";"OL";"SEA"
"McSurdy, Caleb";"LB";"DAL"
"Meachem, Robert";"WR";"SDG"
"Mealer, Elliott";"OL";"NOR"
"Means, Loyce";"DB";"GNB"
"Means, Steven";"DL";"TAM"
"Mebane, Brandon";"DL";"SEA"
"Meeks, Jonathan";"DB";"BUF"
"Meester, Brad";"OL";"JAC"
"Meggett, Davin";"RB";"IND"
"Mellette, Aaron";"WR";"BAL"
"Melton, Henry";"DL";"CHI"
"Melvin, Rashaan";"DB";"TAM"
"Mendenhall, Rashard";"RB";"ARI"
"Menkin, Nate";"OL";"PHI"
"Menzie, DeQuan";"DB";"DET"
"Mercilus, Whitney";"LB";"HOU"
"Meredith, Jamon";"OL";"TAM"
"Meriweather, Brandon";"DB";"WAS"
"Merling, Phillip";"DL";"WAS"
"Mertile, Junior";"DB";"NYG"
"Messina, Carmen";"LB";"DET"
"Michael, Christine";"RB";"SEA"
"Miles, Jamal";"WR";"JAC"
"Miles, Jeromy";"DB";"CIN"
"Miles, Rontez";"DB";"NYJ"
"Milhim, Stephane";"OL";"JAC"
"Miller, Bruce";"RB";"SFO"
"Miller, Gabe";"TE";"CHI"
"Miller, Heath";"TE";"PIT"
"Miller, Jordan";"DL";"GNB"
"Miller, Kyle";"TE";"MIA"
"Miller, Lamar";"RB";"MIA"
"Miller, Roy";"DL";"JAC"
"Miller, Ryan";"OL";"CLE"
"Miller, Steven";"RB";"DET"
"Miller, Von";"LB";"DEN"
"Miller, Zach";"TE";"SEA"
"Miller, Zach";"TE";"TAM"
"Milliner, Dee";"DB";"NYJ"
"Mills, Jordan";"OL";"CHI"
"Milton, Keavon";"TE";"NOR"
"Mims, David";"OL";"BAL"
"Mincey, Jeremy";"DL";"JAC"
"Mingo, Barkevious";"DL";"CLE"
"Minnifield, Chase";"DB";"WAS"
"Minter, Kevin";"LB";"ARI"
"Minter, Zach";"DL";"CHI"
"Misi, Koa";"LB";"MIA"
"Mitchell, Carlton";"WR";"TAM"
"Mitchell, Charles";"DB";"ATL"
"Mitchell, Earl";"DL";"HOU"
"Mitchell, Marvin";"LB";"MIN"
"Mitchell, Mike";"DB";"CAR"
"Moala, Fili";"DL";"IND"
"Moats, Arthur";"LB";"BUF"
"Mobley, Tori";"OL";"CAR"
"Moch, Dontay";"DL";"CIN"
"Moe, T.J.";"WR";"NWE"
"Moeaki, Tony";"TE";"K.C"
"Moffitt, John";"OL";"SEA"
"Mohamed, Mike";"LB";"HOU"
"Molk, David";"OL";"SDG"
"Molls, Dan";"LB";"SDG"
"Momah, Ifeanyi";"WR";"PHI"
"Mondek, Nick";"OL";"HOU"
"Monroe, Eugene";"OL";"JAC"
"Montgomery, Sam";"LB";"HOU"
"Montgomery, Will";"OL";"WAS"
"Moody, Nick";"LB";"SFO"
"Mooney, Collin";"RB";"TEN"
"Moore, Brandon";"DL";"SDG"
"Moore, D.J.";"DB";"CAR"
"Moore, Damontre";"DL";"NYG"
"Moore, Dan";"RB";"IND"
"Moore, Denarius";"WR";"OAK"
"Moore, Kashif";"WR";"PIT"
"Moore, Kellen";"QB";"DET"
"Moore, Kyle";"DL";"CHI"
"Moore, Lance";"WR";"NOR"
"Moore, Marlon";"WR";"SFO"
"Moore, Martel";"WR";"ATL"
"Moore, Matt";"QB";"MIA"
"Moore, Rahim";"DB";"DEN"
"Moore, Sio";"LB";"OAK"
"Moore, Sterling";"DB";"DAL"
"Moore, William";"DB";"ATL"
"Moreno, Knowshon";"RB";"DEN"
"Morgan, Aaron";"DL";"TAM"
"Morgan, Derrick";"DL";"TEN"
"Morgan, Joe";"WR";"NOR"
"Morgan, Jon";"LB";"DET"
"Morgan, Josh";"WR";"WAS"
"Morgan, Mike";"LB";"SEA"
"Morris, Alfred";"RB";"WAS"
"Morris, Darryl";"DB";"SFO"
"Morris, Stephon";"DB";"NWE"
"Moses, Dezman";"LB";"GNB"
"Mosley, Brandon";"OL";"NYG"
"Mosley, C.J.";"DL";"DET"
"Moss, Dale";"WR";"CAR"
"Moss, Santana";"WR";"WAS"
"Moten, Adrian";"LB";"CLE"
"Motta, Zeke";"DB";"ATL"
"Mouton, Jonas";"LB";"SDG"
"Mouton, Ryan";"DB";"WAS"
"Moye, Derek";"WR";"PIT"
"Muasau, Jake";"LB";"NYG"
"Muckelroy, Roddrick";"LB";"WAS"
"Muir, Daniel";"DL";"HOU"
"Mulligan, Matthew";"TE";"GNB"
"Mulumba, Andy";"LB";"GNB"
"Mundy, Ryan";"DB";"NYG"
"Munnerlyn, Captain";"DB";"CAR"
"Murphy, Jerome";"DB";"WAS"
"Murphy, Kevin";"OL";"MIN"
"Murphy, Louis";"WR";"NYG"
"Murphy, Will";"WR";"PHI"
"Murray, DeMarco";"RB";"DAL"
"Murray, Latavius";"RB";"OAK"
"Myers, Brandon";"TE";"NYG"
"Myers, Chris";"OL";"HOU"
"Nakamura, Haruki";"DB";"CAR"
"Nash, Zack";"LB";"ARI"
"Nassib, Ryan";"QB";"NYG"
"Neal, Mike";"DL";"GNB"
"Nealy, Spencer";"DL";"DET"
"Neblett, Andre";"DL";"TAM"
"Neild, Chris";"DL";"WAS"
"Nelms, Cory";"DB";"OAK"
"Neloms, Martavius";"DB";"DET"
"Nelson, David";"WR";"CLE"
"Nelson, Jerico";"DB";"NOR"
"Nelson, Jordy";"WR";"GNB"
"Nelson, Reggie";"DB";"CIN"
"Nelson, Tom";"DB";"CHI"
"Netter, Al";"OL";"SFO"
"Nevis, Drake";"DL";"IND"
"Newhouse, Marshall";"OL";"GNB"
"Newman, Terence";"DB";"CIN"
"Newsome, Jamar";"WR";"K.C"
"Newton, Cam";"QB";"CAR"
"Newton, Derek";"OL";"HOU"
"Ngata, Haloti";"DL";"BAL"
"Nicholas, Nigel";"DL";"TEN"
"Nicholas, Stephen";"LB";"ATL"
"Nicks, Carl";"OL";"TAM"
"Nicks, Hakeem";"WR";"NYG"
"Ninkovich, Rob";"DL";"NWE"
"Nissley, Adam";"TE";"ATL"
"Nix, Lucas";"OL";"OAK"
"Nixon, James";"DB";"GNB"
"Nixon, Xavier";"OL";"WAS"
"Noble, Danny";"TE";"TAM"
"Norman, Josh";"DB";"CAR"
"Norwood, Jordan";"WR";"CLE"
"Novak, Nick";"K";"SDG"
"Nowak, Drew";"OL";"JAC"
"Nsekhe, Ty";"OL";"STL"
"Nugent, Mike";"K";"CIN"
"Nwachukwu, Uzoma";"WR";"HOU"
"Nwagbuo, Ogemdi";"DL";"DET"
"Nwaneri, Uche";"OL";"JAC"
"Nzegwu, Louis";"DL";"CAR"
"Obomanu, Ben";"WR";"NYJ"
"Odrick, Jared";"DL";"MIA"
"Ogbonnaya, Chris";"RB";"CLE"
"Ogbuehi, Emmanuel";"TE";"WAS"
"Ogletree, Alec";"LB";"STL"
"Ogletree, Kevin";"WR";"TAM"
"Oher, Michael";"OL";"BAL"
"Ohrnberger, Rich";"OL";"SDG"
"Ojomo, Adewale";"DL";"NYG"
"Okafor, Alex";"LB";"ARI"
"Okam, Frank";"DL";"NYG"
"Okine, Earl";"DL";"HOU"
"Okoro, Chibuikem";"DB";"SDG"
"Okoye, Lawrence";"DL";"SFO"
"Okpalaugo, Tristan";"DL";"MIA"
"Okung, Russell";"OL";"SEA"
"Olawale, Jamize";"RB";"OAK"
"Olsen, Eric";"OL";"NOR"
"Olsen, Greg";"TE";"CAR"
"Olsen, Seth";"OL";"MIN"
"Omameh, Patrick";"OL";"SFO"
"Onobun, Fendi";"TE";"CHI"
"Onyenekwu, Emeka";"DL";"MIA"
"Opurum, Toben";"RB";"K.C"
"Orakpo, Brian";"LB";"WAS"
"Orlovsky, Dan";"QB";"TAM"
"Orton, Kyle";"QB";"DAL"
"Osemele, Kelechi";"OL";"BAL"
"Osgood, Kassim";"WR";"SFO"
"Osweiler, Brock";"QB";"DEN"
"Otten, Ryan";"TE";"JAC"
"Otto, Michael";"OL";"TEN"
"Owens, Chris";"DB";"CLE"
"Owens, Montell";"RB";"DET"
"Owusu, Chris";"WR";"TAM"
"Owusu, Ernest";"DL";"TAM"
"Owusu-Ansah, Akwasi";"DB";"NOR"
"Ozougwu, Cheta";"DL";"CHI"
"Pace, Calvin";"LB";"NYJ"
"Paea, Stephen";"DL";"CHI"
"Page, Eric";"WR";"TAM"
"Painter, Curtis";"QB";"NYG"
"Painter, Vinston";"OL";"DEN"
"Palmer, Ashlee";"LB";"DET"
"Palmer, Carson";"QB";"ARI"
"Palmer, Michael";"TE";"SEA"
"Palmer, Nate";"LB";"GNB"
"Palmer, Nathan";"WR";"IND"
"Palmer, Tobais";"WR";"JAC"
"Pantale, Chris";"TE";"NYJ"
"Parker, Colin";"LB";"ARI"
"Parker, Preston";"WR";"NOR"
"Parker, Ron";"DB";"SEA"
"Parmele, Jalen";"RB";"TEN"
"Parnell, Jermey";"OL";"DAL"
"Parsons, Alex";"OL";"OAK"
"Pascoe, Bear";"TE";"NYG"
"Pashos, Tony";"OL";"WAS"
"Pasztor, Austin";"OL";"JAC"
"Patrick, Johnny";"DB";"SDG"
"Patterson, Cordarrelle";"WR";"MIN"
"Patterson, Dimitri";"DB";"MIA"
"Patterson, Mike";"DL";"NYG"
"Patton, Quinton";"WR";"SFO"
"Paul, Niles";"TE";"WAS"
"Paulsen, Logan";"TE";"WAS"
"Paulson, David";"TE";"PIT"
"Paysinger, Spencer";"LB";"NYG"
"Pead, Isaiah";"RB";"STL"
"Pears, Erik";"OL";"BUF"
"Pease, Angelo";"RB";"GNB"
"Peerman, Cedric";"RB";"CIN"
"Peko, Domata";"DL";"CIN"
"Pellerin, Micah";"DB";"DAL"
"Pena, Gilbert";"DL";"GNB"
"Pendleton, Jeris";"DL";"DAL"
"Penn, Donald";"OL";"TAM"
"Peppers, Julius";"DL";"CHI"
"Pericak, Will";"DL";"BAL"
"Perry, Nick";"LB";"GNB"
"Person, Mike";"OL";"SEA"
"Peterman, Stephen";"OL";"NYJ"
"Peters, Corey";"DL";"ATL"
"Peters, Jason";"OL";"PHI"
"Peterson, Adrian";"RB";"MIN"
"Peterson, Patrick";"DB";"ARI"
"Pettigrew, Brandon";"TE";"DET"
"Pettis, Austin";"WR";"STL"
"Phillips, Jason";"LB";"PHI"
"Phillips, John";"TE";"SDG"
"Phillips, Kenny";"DB";"PHI"
"Phillips, Shaun";"LB";"DEN"
"Pickett, Ryan";"DL";"GNB"
"Pierce, Bernard";"RB";"BAL"
"Pierce, Matt";"DB";"TEN"
"Pierre-Paul, Jason";"DL";"NYG"
"Pilares, Kealoha";"WR";"CAR"
"Pinkston, Jason";"OL";"CLE"
"Pitoitua, Ropati";"DL";"TEN"
"Pitta, Dennis";"TE";"BAL"
"Pleasant, Eddie";"DB";"HOU"
"Poe, Dontari";"DL";"K.C"
"Pointer, Quinton";"DB";"STL"
"Polamalu, Troy";"DB";"PIT"
"Polk, Chris";"RB";"PHI"
"Polk, Ray";"DB";"JAC"
"Pollak, Mike";"OL";"CIN"
"Pollard, Bernard";"DB";"TEN"
"Polumbus, Tyler";"OL";"WAS"
"Ponder, Christian";"QB";"MIN"
"Poole, Tauren";"RB";"CAR"
"Porter, Sean";"LB";"CIN"
"Porter, Tracy";"DB";"OAK"
"Posey, DeVier";"WR";"HOU"
"Posey, Julian";"DB";"MIA"
"Posluszny, Paul";"LB";"JAC"
"Potter, John";"K";"WAS"
"Potter, Nate";"OL";"ARI"
"Potter, Zach";"TE";"STL"
"Pough, Keith";"LB";"BUF"
"Pouncey, Maurkice";"OL";"PIT"
"Pouncey, Mike";"OL";"MIA"
"Powe, Jerrell";"DL";"K.C"
"Powell, Bilal";"RB";"NYJ"
"Powell, Chaz";"DB";"GNB"
"Powell, Ty";"LB";"SEA"
"Powers, Jerraud";"DB";"ARI"
"Poyer, Jordan";"DB";"PHI"
"Prater, Matt";"K";"DEN"
"Prater, Shaun";"DB";"CIN"
"Presley, De'Andre";"DB";"MIA"
"Pressley, Chris";"RB";"CIN"
"Preston, Michael";"WR";"TEN"
"Price, Sheldon";"DB";"IND"
"Price, Taylor";"WR";"JAC"
"Prime, C.O.";"LB";"IND"
"Prince, Colby";"TE";"STL"
"Progar, Sean";"LB";"NYJ"
"Prosinski, Chris";"DB";"JAC"
"Pryor, Lonnie";"RB";"JAC"
"Pryor, Terrelle";"QB";"OAK"
"Pugh, Jordan";"DB";"WAS"
"Pugh, Justin";"OL";"NYG"
"Purcell, Mike";"DL";"SFO"
"Purcell, Nic";"OL";"PHI"
"Quarles, Cyhl";"DB";"CHI"
"Quarless, Andrew";"TE";"GNB"
"Quessenberry, David";"OL";"HOU"
"Quick, Brian";"WR";"STL"
"Quin, Glover";"DB";"DET"
"Quinn, Brady";"QB";"SEA"
"Quinn, Richard";"TE";"CIN"
"Quinn, Robert";"DL";"STL"
"Rachal, Chilo";"OL";"ARI"
"Rackley, Will";"OL";"JAC"
"Radway, Raymond";"WR";"STL"
"Rainey, Bobby";"RB";"BAL"
"Raiola, Dominic";"OL";"DET"
"Raji, B.J.";"DL";"GNB"
"Rambo, Bacarri";"DB";"WAS"
"Ramirez, Manny";"OL";"DEN"
"Randall, Kheeston";"DL";"MIA"
"Randle, Bradley";"RB";"MIN"
"Randle, Joseph";"RB";"DAL"
"Randle, Rueben";"WR";"NYG"
"Rasner, Ross";"DB";"DEN"
"Ratliff, Jay";"DL";"DAL"
"Rau, Ryan";"LB";"CAR"
"Rayford, Caesar";"LB";"IND"
"Raymond, Mistral";"DB";"MIN"
"Reddick, Kevin";"LB";"NOR"
"Redding, Cory";"DL";"IND"
"Redman, Isaac";"RB";"PIT"
"Reece, Marcel";"RB";"OAK"
"Reed, Brooks";"LB";"HOU"
"Reed, D'Aundre";"DL";"MIN"
"Reed, David";"WR";"BAL"
"Reed, Ed";"DB";"HOU"
"Reed, Jarvis";"LB";"GNB"
"Reed, Jordan";"TE";"WAS"
"Reed, Lucas";"TE";"DEN"
"Reed, Taylor";"LB";"DAL"
"Reeves, Chip";"WR";"WAS"
"Regis, Micanor";"DL";"ATL"
"Reid, Eric";"DB";"SFO"
"Reid, Jah";"OL";"BAL"
"Reiff, Riley";"OL";"DET"
"Reisner, Allen";"TE";"JAC"
"Reitz, Joe";"OL";"IND"
"Remington, Isaac";"DL";"PHI"
"Remmers, Mike";"OL";"TAM"
"Renfree, Sean";"QB";"ATL"
"Replogle, Adam";"DL";"ATL"
"Reuland, Konrad";"TE";"NYJ"
"Revis, Darrelle";"DB";"TAM"
"Rey, Vincent";"LB";"CIN"
"Reyes, Kendall";"DL";"SDG"
"Reynaud, Darius";"RB";"TEN"
"Reynolds, Chase";"RB";"STL"
"Reynolds, Dallas";"OL";"PHI"
"Reynolds, Garrett";"OL";"ATL"
"Reynolds, LaRoy";"LB";"JAC"
"Reynolds, Matt";"OL";"K.C"
"Rhodes, Xavier";"DB";"MIN"
"Rice, Ray";"RB";"BAL"
"Rice, Sidney";"WR";"SEA"
"Richards, Randy";"OL";"SDG"
"Richardson, Barry";"OL";"TEN"
"Richardson, Daryl";"RB";"STL"
"Richardson, Jay";"DL";"NOR"
"Richardson, Kent";"DB";"CLE"
"Richardson, Rico";"WR";"K.C"
"Richardson, Sean";"DB";"GNB"
"Richardson, Sheldon";"DL";"NYJ"
"Richardson, Trent";"RB";"CLE"
"Riddick, Theo";"RB";"DET"
"Ridley, Stevan";"RB";"NWE"
"Riley, Perry";"LB";"WAS"
"Rinehart, Chad";"OL";"SDG"
"Rivera, Mike";"LB";"NWE"
"Rivera, Mychal";"TE";"OAK"
"Rivers, Gerald";"DL";"STL"
"Rivers, Keith";"LB";"NYG"
"Rivers, Marcus";"WR";"BAL"
"Rivers, Philip";"QB";"SDG"
"Roach, Nick";"LB";"OAK"
"Roberson, Cordell";"WR";"CLE"
"Roberts, Andre";"WR";"ARI"
"Roberts, Jordan";"RB";"K.C"
"Robertson, Craig";"LB";"CLE"
"Robertson, Tracy";"DL";"MIA"
"Robertson, Travian";"DL";"ATL"
"Robey, Nickell";"DB";"BUF"
"Robinson, Adrian";"LB";"PIT"
"Robinson, Adrien";"TE";"NYG"
"Robinson, Aldrick";"WR";"WAS"
"Robinson, Denard";"RB";"JAC"
"Robinson, Dunta";"DB";"K.C"
