"Player";"Position";"Team"
"Duvernay-Tardif, Laurent";"OL";"K.C"
"Dye, Donteea";"WR";"TAM"
"Dysert, Zac";"QB";"MIA"
"Dzubnar, Nick";"DB";"SDG"
"Eagan, Ed";"WR";"DAL"
"Ealy, Kony";"DL";"CAR"
"Easley, Dominique";"DL";"LAR"
"Easley, Marcus";"WR";"BUF"
"Easton, Nick";"OL";"MIN"
"Ebron, Eric";"TE";"DET"
"Echard, Clayton";"TE";"SEA"
"Edebali, Kasim";"DB";"NOR"
"Edelman, Julian";"WR";"NWE"
"Ederaine, Ejiro";"DB";"WAS"
"Edison, Cornelius";"OL";"CHI"
"Edwards, Ben";"WR";"NYG"
"Edwards, Chris";"DB";"OAK"
"Edwards, Kadeem";"OL";"JAC"
"Edwards, Lavar";"DL";"BUF"
"Edwards, Mario";"DL";"OAK"
"Edwards, SaQwan";"DB";"OAK"
"Ehinger, Parker";"OL";"K.C"
"Eifert, Tyler";"TE";"CIN"
"Ekpre-Olomu, Ifo";"DB";"MIA"
"Elam, Matt";"DB";"BAL"
"Ellerbe, Dannell";"DB";"NOR"
"Ellington, Andre";"RB";"ARI"
"Ellington, Bruce";"WR";"SFO"
"Elliott, DeAndre";"DB";"SEA"
"Elliott, Ezekiel";"RB";"DAL"
"Elliott, Javien";"DB";"TAM"
"Elliott, Jay";"DB";"GNB"
"Ellis, Alex";"TE";"TEN"
"Ellis, Justin";"DL";"OAK"
"Ellis, Kenrick";"DL";"MIN"
"Ellison, Rhett";"TE";"MIN"
"Elston, Trae";"DB";"NOR"
"Emanuel, Kyle";"DB";"SDG"
"Enemkpali, IK";"DL";"BUF"
"Enunwa, Quincy";"WR";"NYJ"
"Epps, Aaron";"OL";"CIN"
"Erickson, Alex";"WR";"CIN"
"Ertz, Zach";"TE";"PHI"
"Ervin, Tyler";"RB";"HOU"
"Erving, Cameron";"OL";"CLE"
"Escobar, Gavin";"TE";"DAL"
"Eskridge, Durell";"DB";"ARI"
"Eulls, Kaleb";"OL";"NOR"
"Evans, Jahri";"OL";"SEA"
"Evans, Josh";"DB";"JAC"
"Evans, Marwin";"DB";"GNB"
"Evans, Mike";"WR";"TAM"
"Evans, Randall";"DB";"PHI"
"Evans, Shaq";"WR";"JAC"
"Everett, Deshazor";"DB";"WAS"
"Everette, Mikell";"DB";"CLE"
"Exum, Antone";"DB";"MIN"
"Fabiano, Anthony";"OL";"BAL"
"Faciane, Isame";"OL";"MIN"
"Fackrell, Kyler";"DB";"GNB"
"Fairbairn, Ka'imi";"K";"HOU"
"Fairley, Nick";"DL";"NOR"
"Fales, David";"QB";"CHI"
"Fallin, Taylor";"OL";"TAM"
"Fanaika, Jason";"DB";"SFO"
"Fant, George";"OL";"SEA"
"Farley, Matthias";"DB";"ARI"
"Farmer, George";"DB";"SEA"
"Farrell, Dillon";"OL";"NYG"
"Farris, Chase";"OL";"DET"
"Farrow, Kenneth";"RB";"SDG"
"Fasano, Anthony";"TE";"TEN"
"Fede, Terrence";"DL";"MIA"
"Feeney, Travis";"DB";"PIT"
"Feigt, Curtis";"OL";"K.C"
"Feiler, Matt";"OL";"PIT"
"Fejedelem, Clayton";"DB";"CIN"
"Feliciano, Jon";"OL";"OAK"
"Fells, Darren";"TE";"ARI"
"Felton, Jerome";"RB";"BUF"
"Ferentz, James";"OL";"DEN"
"Ferguson, Ego";"DL";"CHI"
"Ferguson, Josh";"RB";"IND"
"Ficken, Sam";"K";"JAC"
"Fiedorowicz, C.J.";"TE";"HOU"
"Fields, Carlos";"DB";"WAS"
"Finney, B.J.";"OL";"PIT"
"Fisher, Eric";"OL";"K.C"
"Fisher, Jake";"OL";"CIN"
"Fitzgerald, Larry";"WR";"ARI"
"Fitzpatrick, Ryan";"QB";"NYJ"
"Flacco, Joe";"QB";"BAL"
"Fleener, Coby";"TE";"NOR"
"Fleming, Cameron";"OL";"NWE"
"Fleming, Jamell";"DB";"K.C"
"Flores, Jacob";"OL";"GNB"
"Flowers, Brandon";"DB";"SDG"
"Flowers, Ereck";"OL";"NYG"
"Flowers, Marquis";"DB";"CIN"
"Flowers, Trey";"DL";"NWE"
"Floyd, Leonard";"DB";"CHI"
"Floyd, Michael";"WR";"ARI"
"Floyd, Sharrif";"DL";"MIN"
"Fluellen, David";"RB";"TEN"
"Fluker, D.J.";"OL";"SDG"
"Foles, Nick";"QB";"K.C"
"Folk, Nick";"K";"NYJ"
"Folkerts, Brian";"OL";"LAR"
"Forbath, Kai";"K";"NOR"
"Ford, Dee";"DB";"K.C"
"Forrest, Josh";"DB";"LAR"
"Forsett, Justin";"RB";"BAL"
"Fort, L.J.";"DB";"PIT"
"Forte, Matt";"RB";"NYJ"
"Foster, Arian";"RB";"MIA"
"Foster, D.J.";"RB";"NWE"
"Foster, Mason";"DB";"WAS"
"Foster, Ramon";"OL";"PIT"
"Foucault, David";"OL";"CAR"
"Fowler, Bennie";"WR";"DEN"
"Fowler, Dante";"DL";"JAC"
"Fowler, Jalston";"RB";"TEN"
"Fox, Morgan";"DL";"LAR"
"Foxx, Deshon";"WR";"SEA"
"Fragel, Reid";"OL";"K.C"
"France, Dan";"OL";"CLE"
"Francis, A.J.";"DL";"TAM"
"Franklin, Orlando";"OL";"SDG"
"Franks, Andrew";"K";"MIA"
"Frazier, Kavon";"DB";"DAL"
"Frazier, Mose";"WR";"DEN"
"Frederick, Travis";"OL";"DAL"
"Free, Doug";"OL";"DAL"
"Freeman, Dalton";"OL";"HOU"
"Freeman, Devonta";"RB";"ATL"
"Freeman, Jerrell";"DB";"CHI"
"Freeney, Dwight";"DL";"ATL"
"Freeny, Jonathan";"DB";"NWE"
"French, Christian";"DB";"SEA"
"Frey, Isaiah";"DB";"DAL"
"Friend, Kyle";"OL";"NYJ"
"Fruechte, Isaac";"WR";"MIN"
"Fua, Alani";"DB";"ARI"
"Fuehne, Adam";"TE";"DET"
"Fuller, Corey";"WR";"DET"
"Fuller, Devin";"WR";"ATL"
"Fuller, Jeff";"WR";"SEA"
"Fuller, Kendall";"DB";"WAS"
"Fuller, Kyle";"DB";"CHI"
"Fuller, Will";"WR";"HOU"
"Fullington, John";"OL";"NOR"
"Fulton, Zach";"OL";"K.C"
"Funchess, Devin";"WR";"CAR"
"Fusco, Brandon";"OL";"MIN"
"Gabbert, Blaine";"QB";"SFO"
"Gabriel, Taylor";"WR";"CLE"
"Gachkar, Andrew";"DB";"DAL"
"Gaffney, Tyler";"RB";"NWE"
"Gaines, Charles";"DB";"CLE"
"Gaines, E.J.";"DB";"LAR"
"Gaines, Phillip";"DB";"K.C"
"Gaines, Rohan";"DB";"LAR"
"Galette, Junior";"DB";"WAS"
"Gallik, Andy";"OL";"TEN"
"Gangwish, Jack";"DL";"CIN"
"Gano, Graham";"K";"CAR"
"Ganus, Jake";"DB";"MIN"
"Garcia, Max";"OL";"DEN"
"Garcon, Pierre";"WR";"WAS"
"Gardner, Andrew";"OL";"PHI"
"Gardner, Ben";"DB";"SDG"
"Garland, Ben";"OL";"ATL"
"Garner, Montell";"DB";"PIT"
"Garnett, Joshua";"OL";"SFO"
"Garoppolo, Jimmy";"QB";"NWE"
"Garrett, Keyarris";"WR";"CAR"
"Garvin, Terence";"DB";"WAS"
"Gary, Shamiel";"DB";"MIA"
"Gaskins, Kendall";"RB";"SFO"
"Gaston, Bruce";"DL";"SDG"
"Gates, Antonio";"TE";"SDG"
"Gatewood, Warren";"DB";"GNB"
"Gathers, Rico";"TE";"DAL"
"Gause, Quentin";"DB";"PHI"
"Gay, Jordan";"K";"BUF"
"Gay, William";"DB";"PIT"
"Geathers, Clayton";"DB";"IND"
"George, Jeremiah";"DB";"TAM"
"Gerhart, Garth";"OL";"CLE"
"Gettis, Adam";"OL";"NYG"
"Gholston, William";"DL";"TAM"
"Giacomini, Breno";"OL";"NYJ"
"Gibson, Deonte";"DL";"DET"
"Gibson, Laurence";"OL";"ATL"
"Gibson, Mathu";"OL";"DEN"
"Gilberry, Wallace";"DL";"DET"
"Gilbert, Justin";"DB";"CLE"
"Gilbert, Marcus";"OL";"PIT"
"Gilbert, Reggie";"DB";"GNB"
"Gilchrist, Marcus";"DB";"NYJ"
"Gilkey, Garrett";"OL";"TAM"
"Gilliam, Garry";"OL";"SEA"
"Gillislee, Mike";"RB";"BUF"
"Gillmore, Crockett";"TE";"BAL"
"Gilmore, Stephon";"DB";"BUF"
"Ginn, Ted";"WR";"CAR"
"Gipson, Tashaun";"DB";"JAC"
"Givens, Chris";"WR";"PHI"
"Glanton, Adarius";"DB";"TAM"
"Glasgow, Graham";"OL";"DET"
"Glenn, Cordy";"OL";"BUF"
"Glenn, Jacoby";"DB";"CHI"
"Glennon, Mike";"QB";"TAM"
"Glidden, David";"WR";"ATL"
"Glover, Antonio";"DB";"DEN"
"Glover-Wright, Tay";"DB";"IND"
"Glowinski, Mark";"OL";"SEA"
"Goff, Jared";"QB";"LAR"
"Golden, Brittan";"WR";"ARI"
"Golden, Jamal";"DB";"NOR"
"Golden, Markus";"DB";"ARI"
"Golden, Robert";"DB";"PIT"
"Goldman, Eddie";"DL";"CHI"
"Golson, Senquez";"DB";"PIT"
"Golston, Kedric";"DL";"WAS"
"Good, Denzelle";"OL";"IND"
"Goode, Najee";"DB";"PHI"
"Gooden, Zaviar";"DB";"DET"
"Goodley, Antwan";"WR";"SEA"
"Goodman, Malliciah";"DL";"ATL"
"Goodson, B.J.";"DB";"NYG"
"Goodson, Demetri";"DB";"GNB"
"Goodwin, C.J.";"WR";"ATL"
"Goodwin, Marquise";"WR";"BUF"
"Gordon, Dillon";"OL";"PHI"
"Gordon, Josh";"WR";"CLE"
"Gordon, Melvin";"RB";"SDG"
"Gore, Frank";"RB";"IND"
"Gostkowski, Stephen";"K";"NWE"
"Gotsis, Adam";"DL";"DEN"
"Gottschalk, Ben";"OL";"TAM"
"Gould, Robbie";"K";"CHI"
"Grace, Jarrett";"DB";"CHI"
"Gradkowski, Bruce";"QB";"PIT"
"Gradkowski, Gino";"OL";"CAR"
"Graf, Kevin";"OL";"IND"
"Gragg, Chris";"TE";"BUF"
"Graham, Brandon";"DB";"PHI"
"Graham, Corey";"DB";"BUF"
"Graham, Garrett";"TE";"DEN"
"Graham, Jimmy";"TE";"SEA"
"Graham, T.J.";"WR";"PHI"
"Grant, Antwane";"WR";"CIN"
"Grant, Corey";"RB";"JAC"
"Grant, Curtis";"DB";"TEN"
"Grant, Doran";"DB";"PIT"
"Grant, Jakeem";"WR";"MIA"
"Grant, Ryan";"WR";"WAS"
"Grasu, Hroniss";"OL";"CHI"
"Gratz, Dwayne";"DB";"JAC"
"Gray, Jonas";"RB";"JAC"
"Gray, MarQueis";"TE";"MIA"
"Gray, Tyler";"DB";"MIA"
"Grayson, Garrett";"QB";"NOR"
"Greco, John";"OL";"CLE"
"Green, A.J.";"WR";"CIN"
"Green, Aaron";"RB";"LAR"
"Green, Chaz";"OL";"DAL"
"Green, Ladarius";"TE";"PIT"
"Green, T.J.";"DB";"IND"
"Green, Virgil";"TE";"DEN"
"Green-Beckham, Dorial";"WR";"TEN"
"Green-Thompson, Shaq";"DB";"CAR"
"Greene, Darrell";"OL";"PHI"
"Greene, Khaseem";"DB";"DET"
"Greene, Rashad";"WR";"JAC"
"Greenway, Chad";"DB";"MIN"
"Gresham, Jermaine";"TE";"ARI"
"Griffen, Everson";"DL";"MIN"
"Griffin III, Robert";"QB";"CLE"
"Griffin, Garrett";"TE";"NOR"
"Griffin, Michael";"DB";"MIN"
"Griffin, Ryan";"TE";"HOU"
"Griffin, Ryan";"QB";"TAM"
"Grigsby, Nicholas";"DB";"LAR"
"Grimble, Xavier";"TE";"PIT"
"Grimes, Brent";"DB";"TAM"
"Grimes, Jonathan";"RB";"HOU"
"Grissom, Geneo";"DB";"NWE"
"Griswold, Darion";"TE";"IND"
"Gronkowski, Glenn";"RB";"BUF"
"Gronkowski, Rob";"TE";"NWE"
"Groy, Ryan";"OL";"BUF"
"Grugier-Hill, Kamu";"DB";"NWE"
"Grymes, Aaron";"DB";"PHI"
"Guion, Letroy";"DL";"GNB"
"Gunter, LaDarius";"DB";"GNB"
"Gunter, Rodney";"DL";"ARI"
"Gurley, Todd";"RB";"LAR"
"Guy, Lawrence";"DL";"BAL"
"Guy, Winston";"DB";"IND"
"Gwacham, Obum";"DL";"NOR"
"Hackenberg, Christian";"QB";"NYJ"
"Hackett, Chris";"DB";"OAK"
"Haden, Joe";"DB";"CLE"
"Haeg, Joe";"OL";"IND"
"Hageman, Ra'Shede";"DL";"ATL"
"Hagen, Jacob";"DB";"PIT"
"Hager, Bryce";"DB";"LAR"
"Hairston, Chris";"OL";"SDG"
"Hal, Andre";"DB";"HOU"
"Halapio, Jon";"OL";"NWE"
"Hale, Joel";"OL";"TAM"
"Hali, Tamba";"DB";"K.C"
"Hall, DeAngelo";"DB";"WAS"
"Hall, Deiondre'";"DB";"CHI"
"Hall, Jimmy";"DB";"OAK"
"Hall, Leon";"DB";"NYG"
"Hall, Marvin";"WR";"OAK"
"Hall, Rannell";"WR";"CLE"
"Ham, C.J.";"RB";"MIN"
"Hamilton, Antonio";"DB";"OAK"
"Hamilton, Cobi";"WR";"PIT"
"Hamilton, Justin";"DL";"SEA"
"Hamilton, Woodrow";"DL";"NWE"
"Hamlett, Connor";"TE";"CLE"
"Hamm, Je'Ron";"TE";"SFO"
"Hammond, Frankie";"WR";"K.C"
"Hankerson, Leonard";"WR";"BUF"
"Hankins, Johnathan";"DL";"NYG"
"Hanna, James";"TE";"DAL"
"Hansbrough, Russell";"RB";"TAM"
"Hansley, Joe";"WR";"OAK"
"Hanson, Lars";"OL";"DEN"
"Harbor, Clay";"TE";"NWE"
"Hardison, Marcus";"DL";"CIN"
"Hardy, Justin";"WR";"ATL"
"Hargrave, Javon";"DL";"PIT"
"Hargreaves, Vernon";"DB";"TAM"
"Harkey, Cory";"TE";"LAR"
"Harmon, Duron";"DB";"NWE"
"Harold, Eli";"DB";"SFO"
"Harper, Chris";"WR";"NWE"
"Harper, Roman";"DB";"NOR"
"Harris, Anthony";"DB";"MIN"
"Harris, Brandon";"DB";"MIA"
"Harris, Bryce";"OL";"ATL"
"Harris, Chris";"DB";"DEN"
"Harris, Darien";"DB";"CIN"
"Harris, David";"DB";"NYJ"
"Harris, De'Vante";"DB";"NOR"
"Harris, Demetrius";"TE";"K.C"
"Harris, DuJuan";"RB";"SFO"
"Harris, Dwayne";"WR";"NYG"
"Harris, Erik";"DB";"NOR"
"Harris, Jeremy";"DB";"WAS"
"Harris, Jerrell";"DB";"DAL"
"Harris, Maurice";"WR";"WAS"
"Harris, Michael";"OL";"MIN"
"Harris, R.J.";"WR";"NOR"
"Harris, Ryan";"OL";"PIT"
"Harris, Shelby";"DL";"NYJ"
"Harris, Vernon";"DB";"K.C"
"Harrison, Damon";"DL";"NYG"
"Harrison, James";"DB";"PIT"
"Harrison, Jarvis";"OL";"NYJ"
"Harrison, Jonotthan";"OL";"IND"
"Hart, Bobby";"OL";"NYG"
"Hart, Taylor";"DL";"PHI"
"Hartfield, Trevon";"DB";"ARI"
"Hauschka, Steven";"K";"SEA"
"Havenstein, Rob";"OL";"LAR"
"Hawkins, Andrew";"WR";"CLE"
"Hawkins, Donald";"OL";"CAR"
"Hawkins, Jerald";"OL";"PIT"
"Hawkins, Josh";"DB";"GNB"
"Hawley, Joe";"OL";"TAM"
"Hawthorne, David";"DB";"BUF"
"Hayden, D.J.";"DB";"OAK"
"Hayden, Nick";"DL";"CLE"
"Hayes, William";"DL";"LAR"
"Hayward, Casey";"DB";"SDG"
"Hazel, Matt";"WR";"MIA"
"Heaps, Jake";"QB";"SEA"
"Heath, Jeff";"DB";"DAL"
"Heath, Joel";"DL";"HOU"
"Heeney, Ben";"DB";"OAK"
"Heinicke, Taylor";"QB";"MIN"
"Hekking, Brock";"DB";"SDG"
"Helfet, Cooper";"TE";"SEA"
"Hemingway, Temarrick";"TE";"LAR"
"Henderson, Erin";"DB";"NYJ"
"Henderson, Seantrel";"OL";"BUF"
"Hendy, A.J.";"DB";"MIA"
"Henne, Chad";"QB";"JAC"
"Henry, Derrick";"RB";"TEN"
"Henry, Hunter";"TE";"SDG"
"Henry, Marcus";"OL";"NOR"
"Henry, Mitchell";"TE";"GNB"
"Henry, Willie";"DL";"BAL"
"Hepburn, Brandon";"DB";"DAL"
"Herndon, Javontee";"WR";"SDG"
"Herrera, Amarlo";"DB";"IND"
"Herring, Darreon";"DB";"LAR"
"Herron, Dan";"RB";"BUF"
"Herzlich, Mark";"DB";"NYG"
"Heuerman, Jeff";"TE";"DEN"
"Heurtelou, Calvin";"DL";"DEN"
"Hewitt, Neville";"DB";"MIA"
"Hewitt, Ryan";"TE";"CIN"
"Heyward, Cameron";"DL";"PIT"
"Heyward-Bey, Darrius";"WR";"PIT"
"Hickey, Sean";"OL";"MIN"
"Hicks, Akiem";"DL";"CHI"
"Hicks, Jordan";"DB";"PHI"
"Higbee, Tyler";"TE";"LAR"
"Higgins, Rashard";"WR";"CLE"
"Hightower, Dont'a";"DB";"NWE"
"Hightower, Lee";"DB";"IND"
"Hightower, Tim";"RB";"NOR"
"Hill, Austin";"WR";"LAR"
"Hill, Bronson";"RB";"CIN"
"Hill, Jeremy";"RB";"CIN"
"Hill, Jordan";"DL";"SEA"
"Hill, Josh";"TE";"NOR"
"Hill, Rashod";"OL";"JAC"
"Hill, Shaun";"QB";"MIN"
"Hill, Stephen";"WR";"CAR"
"Hill, Troy";"DB";"LAR"
"Hill, Tyreek";"WR";"K.C"
"Hillary, Darius";"DB";"CIN"
"Hilliard, Kenny";"RB";"HOU"
"Hillman, Ronnie";"RB";"DEN"
"Hills, Tony";"OL";"NOR"
"Hilton, Mike";"DB";"JAC"
"Hilton, T.Y.";"WR";"IND"
"Hitchens, Anthony";"DB";"DAL"
"Hocker, Zach";"K";"CIN"
"Hodges, Gerald";"DB";"SFO"
"Hogan, Chris";"WR";"NWE"
"Hogan, Kevin";"QB";"K.C"
"Holmes, Andre";"WR";"OAK"
"Holmes, Gabe";"TE";"OAK"
"Holmes, Tyrone";"DL";"JAC"
"Holton, Johnny";"WR";"OAK"
"Holtz, J.P.";"TE";"CLE"
"Hood, Ziggy";"DL";"WAS"
"Hooks, Lavon";"DL";"PIT"
"Hoomanawanui, Michael";"TE";"NOR"
"Hooper, Austin";"TE";"ATL"
"Hopkins, DeAndre";"WR";"HOU"
"Hopkins, Dustin";"K";"WAS"
"Hopkins, Trey";"OL";"CIN"
"Horn, Reece";"WR";"TEN"
"Horton, Wes";"DL";"CAR"
"Houma, Sione";"RB";"NOR"
"House, Davon";"DB";"JAC"
"Housler, Rob";"TE";"CHI"
"Houston, Justin";"DB";"K.C"
"Houston, Lamarr";"DB";"CHI"
"Houston, Stephen";"RB";"BAL"
"Houston-Carson, DeAndre";"DB";"CHI"
"Howard, Austin";"OL";"OAK"
"Howard, Jaye";"DL";"K.C"
"Howard, Jordan";"RB";"CHI"
"Howard, Ra'Zahn";"DL";"HOU"
"Howard, Tracy";"DB";"CLE"
"Howard, Travis";"DB";"ATL"
"Howard, Xavien";"DB";"MIA"
"Howsare, Julian";"RB";"NYJ"
"Hoyer, Brian";"QB";"CHI"
"Hubbard, Chris";"OL";"PIT"
"Hubert, Chris";"WR";"ARI"
"Hudson, Rodney";"OL";"OAK"
"Huey, Michael";"OL";"ATL"
"Huff, Josh";"WR";"PHI"
"Huff, Marqueston";"DB";"TEN"
"Hughes, Gabe";"TE";"MIA"
"Hughes, Jerry";"DL";"BUF"
"Hughes, John";"DL";"CLE"
"Hughes, Montori";"DL";"NYG"
"Hughes, Robert";"RB";"CLE"
"Huguenin, Farrington";"DL";"MIA"
"Hull, Mike";"DB";"MIA"
"Humber, Ramon";"DB";"NWE"
"Humphries, Adam";"WR";"TAM"
"Humphries, D.J.";"OL";"ARI"
"Hundley, Brett";"QB";"GNB"
"Hunt, Akeem";"RB";"HOU"
"Hunt, Joey";"OL";"SEA"
"Hunt, Margus";"DL";"CIN"
"Hunter, Danielle";"DL";"MIN"
"Hunter, Justin";"WR";"TEN"
"Hunter, Michael";"DB";"NYG"
"Hunter, Montario";"WR";"SEA"
"Hurns, Allen";"WR";"JAC"
"Hurst, Demontre";"DB";"CHI"
"Hurst, James";"OL";"BAL"
"Hyde, Carlos";"RB";"SFO"
"Hyde, Micah";"DB";"GNB"
"Hyder, Kerry";"DL";"DET"
"Iddings, Drew";"DL";"OAK"
"Ifedi, Germain";"OL";"SEA"
"Ifedi, Martin";"DL";"TAM"
"Igwenagu, Emil";"TE";"IND"
"Ihenacho, Duke";"DB";"WAS"
"Ijalana, Ben";"OL";"NYJ"
"Ikard, Gabe";"OL";"DET"
"Iloka, George";"DB";"CIN"
"Incognito, Richie";"OL";"BUF"
"Ingram, Mark";"RB";"NOR"
"Ingram, Melvin";"DB";"SDG"
"Inman, Dontrelle";"WR";"SDG"
"Ioannidis, Matthew";"DL";"WAS"
"Iosefa, Joey";"RB";"NWE"
"Irvin, Bruce";"DB";"OAK"
"Irving, David";"DL";"DAL"
"Irving, Nate";"DB";"IND"
"Ishmael, Kemal";"DB";"ATL"
"Iupati, Mike";"OL";"ARI"
"Ivory, Chris";"RB";"JAC"
"Iworah, Prince Charles";"DB";"SFO"
"Jack, Myles";"DB";"JAC"
"Jackson, Asa";"DB";"ARI"
"Jackson, Bennett";"DB";"NYG"
"Jackson, Branden";"DL";"OAK"
"Jackson, D'Qwell";"DB";"IND"
"Jackson, Darius";"RB";"DAL"
"Jackson, DeSean";"WR";"WAS"
"Jackson, Edwin";"DB";"IND"
"Jackson, Gabe";"OL";"OAK"
"Jackson, Kareem";"DB";"HOU"
"Jackson, Malcolm";"DB";"K.C"
"Jackson, Malik";"DL";"JAC"
"Jackson, Tre";"OL";"NWE"
"Jackson, Tyson";"DL";"ATL"
"Jackson, Vincent";"WR";"TAM"
"Jackson, William";"DB";"CIN"
"Jacobs, Ben";"DB";"CAR"
"Jacobs, Chuck";"WR";"BAL"
"Jacobs, Nic";"TE";"JAC"
"Jacobs, Tramain";"DB";"OAK"
"James, Charles";"DB";"HOU"
"James, Cory";"DB";"OAK"
"James, Ja'Wuan";"OL";"MIA"
"James, Jesse";"TE";"PIT"
"James, Josh";"OL";"GNB"
"James, Kendall";"DB";"NYJ"
"James, Mike";"RB";"TAM"
"Janikowski, Sebastian";"K";"OAK"
"Janis, Jeff";"WR";"GNB"
"Janovich, Andy";"RB";"DEN"
"Jarrett, Grady";"DL";"ATL"
"Jean Francois, Ricky";"DL";"WAS"
"Jean-Baptiste, Stanley";"DB";"SEA"
"Jefferson, Cameron";"OL";"DEN"
"Jefferson, Quinton";"DL";"SEA"
"Jefferson, Tony";"DB";"ARI"
"Jefferson, Willie";"DB";"WAS"
"Jeffery, Alshon";"WR";"CHI"
"Jenkins, Janoris";"DB";"NYG"
"Jenkins, Jarvis";"DL";"NYJ"
"Jenkins, Jelani";"DB";"MIA"
"Jenkins, John";"DL";"NOR"
"Jenkins, Jordan";"DB";"NYJ"
"Jenkins, Malcolm";"DB";"PHI"
"Jenkins, Mike";"DB";"ARI"
"Jenkins, Shaneil";"DL";"DAL"
"Jennings, Darius";"WR";"CLE"
"Jennings, Rashad";"RB";"NYG"
"Jensen, Marcel";"TE";"WAS"
"Jensen, Ryan";"OL";"BAL"
"Jernigan, Timmy";"DL";"BAL"
"Jerod-Eddie, Tony";"DL";"SFO"
"Jerry, John";"OL";"NYG"
"Jette, Randall";"DB";"GNB"
"Joeckel, Luke";"OL";"JAC"
"John, Ulrick";"OL";"MIA"
"Johnson, Andre";"WR";"TEN"
"Johnson, Anthony";"DL";"NWE"
"Johnson, Austin";"RB";"NOR"
"Johnson, Austin";"DL";"TEN"
"Johnson, Brandon";"RB";"PIT"
"Johnson, Bruce";"OL";"PHI"
"Johnson, Cam";"DB";"CLE"
"Johnson, Charles";"DL";"CAR"
"Johnson, Charles";"WR";"MIN"
"Johnson, Chris";"RB";"ARI"
"Johnson, Cory";"DL";"ATL"
"Johnson, David";"RB";"ARI"
"Johnson, David";"TE";"PIT"
"Johnson, Derrick";"DB";"K.C"
"Johnson, Devonte";"DB";"ATL"
"Johnson, Devon";"RB";"CAR"
"Johnson, Dontae";"DB";"SFO"
"Johnson, Duke";"RB";"CLE"
"Johnson, George";"DL";"TAM"
"Johnson, Gus";"RB";"ATL"
"Johnson, Isaiah";"DB";"DET"
"Johnson, Isaiah";"DB";"TAM"
"Johnson, Jamel";"WR";"GNB"
"Johnson, James-Michael";"DB";"MIA"
"Johnson, Jeron";"DB";"K.C"
"Johnson, Jerrod";"QB";"BAL"
"Johnson, Josh";"QB";"BAL"
"Johnson, Kaleb";"OL";"CLE"
"Johnson, Kelby";"OL";"TAM"
"Johnson, Kevin";"DB";"HOU"
"Johnson, Lane";"OL";"PHI"
"Johnson, Leonard";"DB";"CAR"
"Johnson, Malcolm";"RB";"CLE"
"Johnson, Marcus";"WR";"PHI"
"Johnson, Michael";"DL";"CIN"
"Johnson, Randell";"DB";"BUF"
"Johnson, Rashad";"DB";"TEN"
"Johnson, Rufus";"DB";"NWE"
"Johnson, Steven";"DB";"PIT"
"Johnson, Steve";"WR";"SDG"
"Johnson, Storm";"RB";"TAM"
"Johnson, T.J.";"OL";"CIN"
"Johnson, Toby";"DL";"MIN"
"Johnson, Tom";"DL";"MIN"
"Johnson, Trumaine";"DB";"LAR"
"Johnson, Wesley";"OL";"NYJ"
"Johnson, Will";"RB";"NYG"
"Johnstone, Tyler";"OL";"SDG"
"Jones, Abry";"DL";"JAC"
"Jones, Adam";"DB";"CIN"
"Jones, Andy";"WR";"DAL"
"Jones, Arthur";"DL";"IND"
"Jones, Barrett";"OL";"PHI"
"Jones, Ben";"OL";"TEN"
"Jones, Brett";"OL";"NYG"
"Jones, Byron";"DB";"DAL"
"Jones, Cardale";"QB";"BUF"
"Jones, Cayleb";"WR";"PHI"
"Jones, Chandler";"DB";"ARI"
"Jones, Christian";"DB";"CHI"
"Jones, Chris";"DL";"K.C"
"Jones, Chris";"DL";"MIA"
"Jones, Colin";"DB";"CAR"
"Jones, Cyrus";"DB";"NWE"
"Jones, DaQuan";"DL";"TEN"
"Jones, Datone";"DL";"GNB"
"Jones, Deion";"DB";"ATL"
"Jones, Dominique";"TE";"MIA"
"Jones, Don";"DB";"CLE"
"Jones, Howard";"DL";"TAM"
"Jones, James";"WR";"SDG"
"Jones, Jarvis";"DB";"PIT"
"Jones, Jason";"DL";"MIA"
"Jones, Jonathan";"DB";"NWE"
"Jones, Julio";"WR";"ATL"
"Jones, Landry";"QB";"PIT"
"Jones, Lenny";"DL";"OAK"
"Jones, Marcel";"OL";"SDG"
"Jones, Marvin";"WR";"DET"
"Jones, Matt";"RB";"WAS"
"Jones, Reshad";"DB";"MIA"
"Jones, Seantavius";"WR";"K.C"
"Jones, T.J.";"WR";"DET"
"Jones, Taiwan";"DB";"NYJ"
"Jones, Taiwan";"RB";"OAK"
"Jones, Tevin";"WR";"HOU"
"Jones-Quartey, Harold";"DB";"CHI"
"Jordan, Cameron";"DL";"NOR"
"Jordan, Dion";"DL";"MIA"
"Jordan, Michael";"DB";"LAR"
"Joseph, Johnathan";"DB";"HOU"
"Joseph, Karl";"DB";"OAK"
"Joseph, Linval";"DL";"MIN"
"Joyner, Lamarcus";"DB";"LAR"
"Judon, Matt";"DB";"BAL"
"Juszczyk, Kyle";"RB";"BAL"
"Kaepernick, Colin";"QB";"SFO"
"Kalil, Matt";"OL";"MIN"
"Kalil, Ryan";"OL";"CAR"
"Kamalu, Ufomba";"DL";"HOU"
"Karras, Ted";"OL";"NWE"
"Kasitati, Nila";"OL";"WAS"
"Kaufusi, Bronson";"DL";"BAL"
"Kearse, Frank";"DL";"NWE"
